Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D1001			 			 	 																																																							
D1001	1	1	et	$L1	B	et	et	J						0	root	0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	U	B	mlm1	B	included	mh	U	weak	mm	U	weak	mm	U	mm	0	W			4.0099	4.365711	355.8110000000001	284.59449999999987	84.3370186760391	85.93104337443626
D1001	1	2	 			 	 																																																							
D1001	1	3	chaque	$L1	B	chaque	chaque	D				sg	fem	5	dep	5	dep									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	mlm1	I	included	mh	B	strong	hhm2	B	strong	hhm2	U	mm	S	0			4.365711	4.9349	212.2299999999999	300.69250000000005	85.83974999481913	85.5219183362112
D1001	1	4	 			 	 																																																							
D1001	1	5	région	$L1	B	région	région	N				sg	fem	9	sub	9	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlm1	L	included	mh	L	strong	hhm2	L	strong	hhm2	U	mh	0	S			4.9349	5.4249	349.99999999999966	153.05750000000006	86.7427810034985	85.72068754661994
D1001	1	6	 			 	 																																																							
D1001	1	7	géographique	$L1	B	géographique	géographique	Adj				sg	fem	5	dep	5	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlm1	U	lone	hhm1	U	strong	hhm1	U	strong	lhH2	U	lhH2	0	S			5.4249	6.7349	842.4139999999998	141.8965000000001	88.41799861241265	85.05941755492663
D1001	1	8	 			 	 																																																							
D1001	1	9	a	$L1	B	a	avoir	V	indicative	present	3	sg		1	dep	1	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlm1	B	lone	mh	B	strong	mh	B	strong	mh	U	mm	0	0			6.7349	6.8449	110.00000000000031	377.1994999999999	85.70064860491242	86.36626811755947
D1001	1	10	 			 	 																																																							
D1001	1	11	aussi	$L1	B	aussi	aussi	Adv						9	ad	9	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlm1	L	lone	mh	L	strong	mh	L	strong	mh	U	mh	0	S			6.8449	7.303698	328.79799999999994	185.30050000000008	87.73154533492628	85.71063838181098
D1001	1	12	 			 	 																																																							
