Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D2004			 			 	 																																																							
D2004	1	1	et	$L1	B	et	et	J						0	root	0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	U	B	lm	B	lone	lh	B	strong	lh	B	strong	lh	U	ll	0	0			0	0.095	95.0	135.0	86.44243019409824	86.17499356863547
D2004	1	2	 			 	 																																																							
D2004	1	3	vous	$L1	B	vous	vous	Cl			2	pl		5	sub	5	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	lone	lh	I	strong	lh	I	strong	lh	U	ll	0	0			0.095	0.305261	139.99999999999997	136.25	86.13819555647794	86.8508553422742
D2004	1	4	 			 	 																																																							
D2004	1	5	appartenez	$L1	B	appartenez	appartenir	V	indicative	present	2	pl		1	dep	1	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	L	lone	lh	L	strong	lh	L	strong	lh	U	mm	0	S			0.305261	0.785	99.99999999999997	142.5	89.0943276976516	88.46297306850575
D2004	1	6	 			 	 																																																							
D2004	1	7	à	$L1	B	à	à	Pre						5	obl	5	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	B	lone	hm	B	strong	hm	B	weak	hl	B	mm	0	S			0.785	0.865	99.99999999999997	142.5	89.0943276976516	88.46297306850575
D2004	1	8	 			 	 																																																							
D2004	1	9	ce	$L1	B	ce	ce	Pro			3	sg	masc	7	dep	7	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	lone	hm	I	strong	hm	I	weak	hl	L	mm	0	0			0.865	0.965	179.99999999999994	105.00000000000001	89.55027838523046	88.99679124139976
D2004	1	10	 			 	 																																																							
D2004	1	11	qu	$L1	B	qu'	que	CS						15	obj	15	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	lone	hm	I	strong	hm	I	weak	hl	B	ml	0	0			0.965	1.065	69.99999999999996	142.5	89.55241429458692	89.11383063353477
D2004	1	12	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	lone	hm	I	strong	hm	I	weak	hl	I	ml	0	0			0.965	1.065	69.99999999999996	142.5	89.55241429458692	89.11383063353477
D2004	1	13	on	$L1	B	on	on	Cl			3	sg	masc	15	sub	15	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	lone	hm	I	strong	hm	L	weak	hl	L	ml	0	0			0.965	1.065	69.99999999999996	142.5	89.55241429458692	89.11383063353477
D2004	1	14	 			 	 																																																							
D2004	1	15	appelle	$L1	B	appelle	appeler	V	indicative	present	3	sg		9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	L	lone	hm	L	strong	hm	U	strong	lm	U	lm	W	S			1.065	1.325	189.99999999999994	152.14625	88.51000356106566	88.86532337083722
D2004	1	16	 			 	 																																																							
D2004	1	17	les	$L1	B	les	le	D				pl	masc	21	dep	21	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	B	lone	mLh2	B	strong	mLh2	U	weak	mml2	U	ml	0	0			1.325	1.529407	204.407	189.62525000000002	88.06206047810359	89.1809011452641
D2004	1	18	 			 	 																																																							
D2004	1	19	flying	$L1	B	flying	flying	Adj				sg	masc	21	dep	21	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	L	lone	mLh2	L	strong	mLh2	U	weak	mh	U	mm	W	0			1.529407	1.997908	234.32300000000006	256.97625	90.36678230933234	88.85565093722275
D2004	1	20	 			 	 																																																							
D2004	1	21	doctors	$L1	B	doctors	doctor	N				pl	masc	15	pred	15	pred									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	U	lone	mLh2	U	strong	mLh2	U	strong	ml	U	ml	W	S		0.0350000000000001	1.997908	2.6349				
D2004	1	22	 			 	 																																																							
D2004	1	23	de	$L1	B	de	de	Pre						21	dep	21	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	B	lone	lh	B	strong	lh	B	strong	lh	U	ll	0	0			2.6699	2.8049	134.99999999999977	282.0500000000001	86.08958154624722	88.87314025916042
D2004	1	24	 			 	 																																																							
D2004	1	25	la	$L1	B	la	le	D				sg	fem	27	dep	27	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	lone	lh	I	strong	lh	I	strong	lh	U	ll	0	0			2.8049	2.9349	129.9999999999999	229.69999999999993	87.17787669975755	89.04115226917757
D2004	1	26	 			 	 																																																							
D2004	1	27	Mref	$L1	B	Mref	Mref	N				sg	fem	23	dep	23	dep									O	I	L	O	O	O	O	O	O	O	O	O	O	O	I	lm	L	lone	lh	L	strong	lh	L	strong	lh	U	lh	S	S			2.9349	3.369	434.10000000000036	112.00274999999982	90.5684038185633	87.51120820453998
D2004	1	28	 			 	 																																																							
D2004	1	29	qui	$L1	B	qui	qui	Qu						31	sub	31	sub									O	I	O	O	O	O	O	B	O	O	O	O	O	O	I	lm	B	included	lmL1	B	weak	lmL2	B	weak	llL2	U	hl	0	0			3.369	3.489	119.99999999999966	192.2187500000001	90.4654714427222	87.33149873085436
D2004	1	30	 			 	 																																																							
D2004	1	31	est	$L1	B	est	être	V	indicative	present	3	sg		0	root	0	root									O	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	included	lmL1	I	weak	lmL2	I	weak	llL2	U	ll	0	0	H		3.489	3.633039	141.76400000000024	110.05499999999991	85.26781127566365	86.36607721089132
D2004	1	32	 			 	 																																																							
D2004	1	33	une	$L1	B	une	un	D				sg	fem	35	para_disfl					35	para_disfl	37	dep_inherited			U	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	included	lmL1	I	weak	lmL2	I	weak	llL2	U	lL	0	0	H		3.633039	3.893827	200.0519999999999	94.98700000000004	84.3081367713547	85.16806636042953
D2004	1	34	 			 	 																																																							
D2004	1	35	une	$L1	B	une	un	D				sg	fem	37	dep	37	dep									U	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	included	lmL1	I	weak	lmL2	L	weak	llL2	U	ll	0	0			3.893827	4.01034	118.0159999999999	139.30224999999996	84.7137535365661	85.00226478367749
D2004	1	36	 			 	 																																																							
D2004	1	37	association	$L1	B	association	association	N				sg	fem	31	pred	31	pred									O	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	included	lmL1	L	weak	lmL2	U	weak	ll	U	ll	0	W			4.01034	4.669	299.99999999999983	165.00000000000003	86.73567207061275	85.97198337030147
D2004	1	38	 			 	 																																																							
D2004	1	39	des	$L1	B	de+les	de+le	Pre+D				pl	masc	37	dep	37	dep									B	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	included	lmL1	B	strong	lml1	B	strong	lml1	U	ll	0	0			4.669	4.829	160.00000000000014	249.41349999999994	86.40651821344689	86.99226411815546
D2004	1	40	 			 	 																																																							
D2004	1	41	médecins	$L1	B	médecins	médecin	N				pl	masc	39	dep	39	dep									L	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	L	included	lmL1	L	strong	lml1	L	strong	lml1	U	lm	0	S			4.829	5.366654	337.65399999999966	163.08650000000014	89.07140580755319	86.49411758649754
D2004	1	42	 			 	 																																																							
D2004	1	43	et	$L1	B	et	et	J						39	junc			39	junc							B	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	B	lone	mHl2	B	strong	mHl2	B	strong	mHl2	U	ml	0	0			5.366654	5.459	92.34600000000003	234.41350000000006	87.56709794858246	86.45462082372802
D2004	1	44	 			 	 																																																							
D2004	1	45	de	$L1	B	de	de	Pre						43	junc			43	junc	39	para_coord	37	dep_inherited			U	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	lone	mHl2	I	strong	mHl2	I	strong	mHl2	U	ll	0	0	H		5.459	5.659	200.00000000000017	192.73549999999994	85.84356377950161	86.65651828753504
D2004	1	46	 			 	 																																																							
D2004	1	47	de	$L1	B	de	de	Pre						45	para_disfl					45	para_disfl	37	dep_inherited			U	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	lone	mHl2	I	strong	mHl2	I	strong	mHl2	U	lL	0	0	H		5.659	5.859	200.00000000000017	133.08650000000011	84.74422330339812	86.22737493110031
D2004	1	48	 			 	 																																																							
D2004	1	49	de	$L1	B	de	de	Pre						47	para_disfl					47	para_disfl	37	dep_inherited			U	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	I	lone	mHl2	I	strong	mHl2	I	strong	mHl2	U	Ll	0	0			5.859	5.999942	140.9419999999999	250.56450000000007	85.24334609060642	87.53185761981949
D2004	1	50	 			 	 																																																							
D2004	1	51	recherche	$L1	B	recherche	recherche	N				sg	fem	49	dep	49	dep					45,47	dep_inherited			L	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	L	lone	mHl2	L	strong	mHl2	L	strong	mHl2	U	lHH2	0	S			5.999942	6.5572	503.19999999999965	161.2500000000001	93.28415149066748	86.02009901968357
D2004	1	52	 			 	 																																																							
D2004	1	53	qui	$L1	B	qui	qui	Qu						55	sub	55	sub									O	I	O	O	O	O	O	I	O	O	O	O	O	O	I	lm	B	included	lll2	B	weak	mml2	B	weak	mml2	U	ml	0	S			6.6022	6.690358	503.19999999999965	161.2500000000001	93.28415149066748	86.02009901968357
D2004	1	54	 			 	 																																																							
