Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D0003			 			 	 																																																							
D0003	1	1	vous	$L1	B	vous	vous	Cl			2	pl		3	sub	3	sub									O	B	B	O	O	O	O	O	O	O	O	O	O	O	B	hm	B	lone	hh	B	strong	hh	B	strong	hh	B	hh	0	0			0	0.23281	195.0	155.0	95.98860063411111	94.99857107147747
D0003	1	2	 			 	 																																																							
D0003	1	3	êtes	$L1	B	êtes	être	V	indicative	present	3	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hm	L	lone	hh	L	strong	hh	L	strong	hh	L	hh	S	S			0.23281	0.375	180.0	171.66666666666663	95.17095718413046	95.06803807452616
D0003	1	4	 			 	 																																																							
D0003	1	5	venue	$L1	B	venue	venir	V	past_participle			sg	fem	3	pred	3	pred									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hm	B	included	mh	U	weak	mh	U	weak	mh	U	hh	0	W			0.375	0.695	189.99999999999994	140.0	94.38932863064292	94.52493638138183
D0003	1	6	 			 	 																																																							
D0003	1	7	à	$L1	B	à	à	Pre						5	obl	5	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hm	I	included	mh	B	weak	hhm2	B	weak	hhm2	U	hm	0	0			0.695	0.825	130.0	152.5	94.1079232125955	94.28762949619711
D0003	1	8	 			 	 																																																							
D0003	1	9	Paris	$L1	B	Paris	Paris	N				sg	masc/fem	7	dep	7	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hm	I	included	mh	L	weak	hhm2	L	weak	hhm2	U	mh	0	W			0.825	1.115	170.00000000000003	140.0	93.94032422534411	93.84703557125357
D0003	1	10	 			 	 																																																							
D0003	1	11	à	$L1	B	à	à	Pre						5	dep	5	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hm	I	included	mh	B	strong	hhm2	B	strong	hhm2	U	hh	0	0			1.115	1.245	130.0000000000001	240.22149999999996	93.81645592098151	93.8772600493873
D0003	1	12	 			 	 																																																							
D0003	1	13	quel	$L1	B	quel	quel	Qu				sg	masc	15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hm	L	included	mh	L	strong	hhm2	L	strong	hhm2	U	mh	0	0			1.245	1.465	179.99999999999994	262.4	93.46908298146036	93.95391098903116
D0003	1	14	 			 	 																																																							
D0003	1	15	âge	$L1	B	âge	âge	N				sg	masc	11	dep	11	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	L	hm	U	tail	mm	U	tail	mm	U	tail	mm	U	mm	S	0	H	0.5435	1.465	2.1746	258.7139999999999	335.4429999999999		
D0003			 			 	 																																																							
D0003	2	1	eh	$L2	B	eh bien	eh bien	I						0	root	0	root									O	B	B	O	O	O	O	O	O	O	O	O	B	O	B	mlh1	B	lone-dis-strong	hh	B	dis-strong	hh	B	dis-strong	hh	U	Hm	_	0	H		2.7181	2.8731	154.9999999999998	680.0000000000001	94.05476972405745	92.85132298112721
D0003	2	2	 		I																																																									
D0003	2	3	bien	$L2	I																					O	I	I	O	O	O	O	O	O	O	O	O	L	O	I	mlh1	L	lone-dis-strong	hh	L	dis-strong	hh	L	dis-strong	hh	U	mh	S	S	H		2.8731	3.60798	734.88	343.3733333333334	95.39845150183068	92.01293134432234
D0003	2	4	 			 	 																																																							
D0003	2	5	euh	$L2	B	euh	euh	I						0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	U	O	I	mlh1	U	motherless-dis-weak	hmL2	U	dis-weak	hmL2	U	dis-weak	hmL2	U	hmL2	W	W	H		3.60798	4.2331	625.1200000000003	344.9699999999998	90.30419446042374	93.21834833775983
D0003	2	6	 			 	 																																																							
D0003	2	7	voilà	$L2	B	voilà	voilà	V	indicative	present	1/2/3	sg/pl		0	root	0	root									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	U	lone	ml	U	strong	ml	U	strong	mm	U	mm	S	S			4.2331	4.7231	239.99999999999932	341.28000000000014	91.74034227666536	92.05677989104905
D0003			 			 	 																																																							
D0003	3	1	mes	$L2	B	mes	son	D				pl	masc	3	dep	3	dep									B	B	B	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	B	lone	mh	B	strong	mh	U	weak	mmh1	U	mh	0	0			4.7231	4.954494	231.39400000000077	252.15149999999963	92.64824360562872	93.14176665768704
D0003	3	2	 			 	 																																																							
D0003	3	3	parents	$L2	B	parents	parent	N				pl	masc	11	sub	11	sub									L	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	L	lone	mh	L	strong	mh	U	strong	mh	U	mh	W	S			4.954494	5.4731	259.9999999999998	192.5000000000001	95.55204285593916	94.4459280644082
D0003	3	4	 			 	 																																																							
D0003	3	5	tous	$L2	B	tous	tout	Adj				pl	masc	9	dep	9	dep									B	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	B	included	hm	B	weak	hhm2	B	weak	hhm2	U	hh	0	0			5.4731	5.6131	140.00000000000057	212.15149999999983	96.06648027074863	95.00362653114365
D0003	3	6	 			 	 																																																							
D0003	3	7	les	$L2	B	les	le	D				pl	masc	9	dep	9	dep									I	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	I	included	hm	I	weak	hhm2	I	weak	hhm2	U	hmL2	0	0			5.6131	5.7531	139.9999999999997	165.00000000000003	95.47413673159764	95.74600171423164
D0003	3	8	 			 	 																																																							
D0003	3	9	deux	$L2	B	deux	deux	Pro			3	pl	masc	3	para_dform					3	para_dform	11	sub_inherited			L	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	I	included	hm	L	weak	hhm2	L	weak	hhm2	U	mh	W	W			5.7531	5.9431	190.0000000000004	110.0000000000001	95.39347488737995	95.41610473898949
D0003	3	10	 			 	 																																																							
D0003	3	11	ont	$L2	B	ont	avoir	V	indicative	present	3	pl		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	I	included	hm	B	weak	hm	B	weak	hm	U	hh	0	0			5.9431	6.0131	69.9999999999994	140.0000000000001	95.97200884285877	94.60251748394896
D0003	3	12	 			 	 																																																							
D0003	3	13	vécu	$L2	B	vécu	vivre	V	past_participle			sg	masc	11	pred	11	pred									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	I	included	hm	L	weak	hm	L	weak	hm	U	mmH1	0	W			6.0131	6.2431	139.9999999999997	122.50000000000006	93.39066520606531	93.77048509182619
D0003	3	14	 			 	 																																																							
D0003	3	15	à	$L2	B	à	à	Pre						13	obl	13	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	I	included	hm	B	strong	mm	B	strong	mm	U	mm	0	0			6.2431	6.3931	149.99999999999946	180.48450000000017	92.50677683200398	93.07941622135364
D0003	3	16	 			 	 																																																							
D0003	3	17	Paris	$L2	B	Paris	Paris	N				pl	masc/fem	15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	L	included	hm	L	strong	mm	L	strong	mm	U	mmh2	0	S			6.3931	6.885038	311.9379999999996	214.8175000000001	92.32384498690726	91.04430582742756
D0003	3	18	 			 	 																																																							
D0003	3	19	jeunes	$L2	B	jeunes	jeune	Adj				pl	masc/fem	13	ad	13	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh1	B	tail	ll	B	tail	ll	B	tail	ll	B	ll	W	W			6.885038	7.2531	278.06200000000024	270.65950000000004	90.5432111767777	91.17875451291117
D0003	3	20	 			 	 																																																							
D0003	3	21	hein	$L2	B	hein	hein	I						0	root	0	root									O	L	L	O	O	O	O	O	O	O	O	O	U	O	L	mlh1	L	tail	ll	L	tail	ll	L	tail	ll	L	ll	0	0			7.2531	7.4088	251.20800000000008	309.8306666666666	88.67587371923946	91.37699797583127
D0003			 			 	 																																																							
D0003	4	1	mh	$L1	B	mh	mh	I						0	root	0	root									O	B	O	B	O	U	O	O	O	O	O	O	U	O	U	hhm3	U	motherless	hhm3	U	weak	hhm3	U	weak	hhm3	U	hhm3	W	W		0.3499	7.4088	7.7538	339.4919999999999	264.63500000000016	91.26393776380884	89.60954244800858
D0003	4	2	 			 	 																																																							
D0003	4	3	et	$L2	B	et puis	et puis	J						0	root	0	root									O	I	O	O	O	O	O	O	O	O	O	O	O	B	B	mHm3	B	included	hhm2	B	weak	Lm	B	weak	Lm	U	Llm2	_	0			8.1037	8.1787	74.99999999999929	150.00000000000034		
D0003	4	4	 		I																																																									
D0003	4	5	puis	$L2	I																					O	I	O	O	O	O	O	O	O	O	O	O	O	L	I	mHm3	I	included	hhm2	L	weak	Lm	L	weak	Lm	U	mm	W	W			8.1787	8.2987	120.000000000001	121.66666666666615	94.22074445930444	93.72740963539073
D0003	4	6	 			 	 																																																							
D0003	4	7	en	$L2	B	en	en	Pre						0	root	0	root									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mHm3	I	included	hhm2	B	strong	mh	B	strong	mh	B	mm	0	W			8.2987	8.3887	120.000000000001	121.66666666666615	94.22074445930444	93.72740963539073
D0003	4	8	 			 	 																																																							
D0003	4	9	se	$L2	B	se	se	Cl			3	sg/pl	masc/fem	11	dep	11	dep									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mHm3	I	included	hhm2	I	strong	mh	I	strong	mh	L	mm	0	0			8.3887	8.4787	179.99999999999972	123.75000000000026	93.43471387696825	94.28706680971635
D0003	4	10	 			 	 																																																							
D0003	4	11	mariant	$L2	B	mariant	marier	V	present_participle					7	dep	7	dep									O	I	O	L	O	O	O	O	O	O	O	O	O	O	I	mHm3	L	included	hhm2	L	strong	mh	L	strong	mh	U	mh	0	S			8.4787	8.7787	190.00000000000128	154.9999999999998	94.62035057603143	93.78558635795443
D0003	4	12	 			 	 																																																							
D0003	4	13	ils	$L2	B	ils	il	Cl			3	pl	masc	15	sub	15	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	mHm3	B	included	hHm3	B	weak	hm	B	weak	hm	U	hh	0	0			8.7787	8.8787	99.99999999999964	172.5000000000003	94.43680411967836	93.42105972648382
D0003	4	14	 			 	 																																																							
D0003	4	15	sont	$L2	B	sont	être	V	indicative	present	3	pl		3	dep	3	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHm3	I	included	hHm3	I	weak	hm	I	weak	hm	U	hm	0	0			8.8787	9.1087	230.00000000000043	165.00000000000003	93.25072204135793	93.0760553578854
D0003	4	16	 			 	 																																																							
D0003	4	17	partis	$L2	B	partis	partir	V	past_participle			pl	masc	15	pred	15	pred									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHm3	I	included	hHm3	L	weak	hm	L	weak	hm	U	hm	0	W			9.1087	9.4787	209.9999999999991	192.50000000000034	91.45400584109908	91.69844749639572
D0003	4	18	 			 	 																																																							
D0003	4	19	vivre	$L2	B	vivre	vivre	V	infinitive					17	obl	17	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHm3	I	included	hHm3	B	strong	mH	B	strong	mH	B	mm	0	0			9.4787	9.6987	160.00000000000014	189.99999999999994	91.27077278089087	90.94372587332748
D0003	4	20	 			 	 																																																							
D0003	4	21	en	$L2	B	en	en	Pre						19	obl	19	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mHm3	I	included	hHm3	I	strong	mH	I	strong	mH	L	mm	0	0			9.6987	9.8587	220.00000000000063	316.2499999999997	90.4792342686013	91.24811461351852
D0003	4	22	 			 	 																																																							
D0003	4	23	province	$L2	B	province	province	N				sg	fem	21	dep	21	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	L	mHm3	L	included	hHm3	L	strong	mH	L	strong	mH	U	mH	0	S		0.8458	9.8587	10.7537	724.9999999999997	195.00000000000028	92.21907734320736	90.26391837873905
D0003			 			 	 																																																							
D0003	5	1	et	$L2	B	et	et	J						0	root	0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	B	B	hhl3	B	included	mm	B	weak	mh	B	weak	mh	U	hm	_	0			11.5995	11.7545	154.99999999999937	144.99999999999957	93.43085188869523	93.95035990084405
D0003	5	2	 			 	 																																																							
D0003	5	3	petit	$L2	B	petit	petit	Adj				sg	masc/fem	1	dep	1	dep									O	I	O	B	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	included	mm	I	weak	mh	L	weak	mh	U	mh	0	W			11.7545	12.0445	219.99999999999886	148.75000000000017	94.01013233310064	93.97088537180778
D0003	5	4	 			 	 																																																							
D0003	5	5	à	$L2	B	à	à	Pre						3	dep	3	dep									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	included	mm	I	weak	mh	U	strong	hm	U	hm	S	S			12.0445	12.2245	180.00000000000148	142.49999999999963	94.19783087658851	94.15053266502258
D0003	5	6	 			 	 																																																							
D0003	5	7	petit	$L2	B	petit	petit	Adj				sg	masc/fem	5	dep	5	dep									O	I	O	L	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	included	mm	L	weak	mh	U	weak	mh	U	mh	W	W			12.2245	12.4145	189.9999999999995	152.49999999999986	94.36427125335992	94.19540428062064
D0003	5	8	 			 	 																																																							
D0003	5	9	ils	$L2	B	ils	il	Cl			3	pl	masc	11	sub	11	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	included	mm	B	strong	hm	B	strong	hm	B	hm	0	0			12.4145	12.5445	89.99999999999986	140.0000000000001	94.33713960504228	94.17649772545151
D0003	5	10	 			 	 																																																							
D0003	5	11	ont	$L2	B	ont	avoir	V	indicative	present	3	pl		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	included	mm	I	strong	hm	I	strong	hm	L	hm	0	0			12.5445	12.6245	119.99999999999922	134.99999999999977	94.23651430775114	94.02562308293614
D0003	5	12	 			 	 																																																							
D0003	5	13	essayé	$L2	B	essayé	essayer	V	past_participle			sg	masc	11	pred	11	pred									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	L	included	mm	L	strong	hm	L	strong	hm	U	mm	0	S			12.6245	13.0245	140.00000000000057	189.99999999999994	93.07248080399327	92.87776983413436
D0003	5	14	 			 	 																																																							
D0003	5	15	d	$L2	B	d'	de	Pre						13	obl	13	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	B	lone	mm	B	strong	mm	B	strong	mm	B	mm	0	S			13.0245	13.5245	359.99999999999943	135.00000000000023	91.53398699489911	91.72765822747313
D0003	5	16	'	$L2	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	lone	mm	I	strong	mm	I	strong	mm	I	mm	0	S			13.0245	13.5245	359.99999999999943	135.00000000000023	91.53398699489911	91.72765822747313
D0003	5	17	avoir	$L2	B	avoir	avoir	V	infinitive					15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	L	lone	mm	L	strong	mm	L	strong	mm	L	mm	0	S			13.0245	13.5245	359.99999999999943	135.00000000000023	91.53398699489911	91.72765822747313
D0003	5	18	 			 	 																																																							
D0003	5	19	quelque	$L2	B	quelque chose	quelque chose	Pro			3	sg	masc/fem	17	obj	17	obj									B	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	B	lone	ml	B	strong	ml	U	weak	mm	U	lm	0	0			13.5245	13.7845	89.99999999999986	227.50000000000003	90.63967743655165	90.80569486634539
D0003	5	20	 		I																																																									
D0003	5	21	chose	$L2	I																					L	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	lone	ml	I	strong	ml	B	strong	mml3	B	mm	W	0			13.7845	14.0945	150.00000000000034	261.25	90.44137093891226	90.29697769979842
D0003	5	22	 			 	 																																																							
D0003	5	23	à	$L2	B	à	à	Pre						17	ad	17	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	I	lone	ml	I	strong	ml	I	strong	mml3	L	mm	0	0			14.0945	14.1645	150.00000000000034	261.25	90.44137093891226	90.29697769979842
D0003	5	24	 			 	 																																																							
D0003	5	25	Paris	$L2	B	Paris	Paris	N				sg	masc/fem	23	dep	23	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	L	lone	ml	L	strong	ml	L	strong	mml3	U	lhl3	0	S		0.485	14.1645	14.8895	484.99999999999943	195.00000000000028	90.07361503094158	90.14551577004704
D0003	5	26	 			 	 																																																							
D0003	5	27	petit	$L2	B	petit	petit	Adj				sg	masc	29	dep	29	dep									B	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	B	lone	mm	B	strong	mm	B	strong	mm	U	mm	_	0			15.3745	15.569109	194.6089999999998	435.19549999999987		
D0003	5	28	 			 	 																																																							
D0003	5	29	studio	$L2	B	studio	studio	N				sg	masc	19	para_dform					19	para_dform	17	obj_inherited			L	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hhl3	L	lone	mm	L	strong	mm	L	strong	mm	U	lm	0	S			15.569109	16.4395	302.702	228.0745000000004	89.94150370244299	89.88979211235821
D0003	5	30	 			 	 																																																							
D0003	5	31	ou	$L2	B	ou	ou	J						29	junc			29	junc							B	I	O	O	O	O	O	O	O	O	O	O	O	I	I	hhl3	B	lone	mhl2	B	strong	mhl2	B	strong	mhl2	U	mm	0	0			16.4395	16.4695	30.000000000001137	292.5977500000001	90.18839805940853	89.74174311564678
D0003	5	32	 			 	 																																																							
