Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D2002			 			 	 																																																							
D2002	1	1	je	$L1	B	je	je	Cl			1	sg		3	sub	3	sub									O	B	B	O	O	O	O	O	O	O	O	O	O	O	B	lm	B	included	lmL1	B	weak	lmL3	B	weak	lmL3	U	ll	0	0			0.582629		142.62899999999996	246.44533333333337	83.05145676192322	81.68669436445387
D2002	1	2	 			 	 																																																							
D2002	1	3	suis	$L1	B	suis	être	V	indicative	present	1	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	included	lmL1	I	weak	lmL3	I	weak	lmL3	U	LLm2	0	0			0.582629	0.774796	192.1670000000001	206.63299999999998	81.26260037418419	83.10487330726258
D2002	1	4	 			 	 																																																							
D2002	1	5	pas	$L1	B	pas	pas	Adv						3	ad	3	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	included	lmL1	L	weak	lmL3	L	weak	lmL3	U	Lm	W	W			0.774796	0.881965	107.16899999999995	164.0765	82.11078835472354	82.91914601651926
D2002	1	6	 			 	 																																																							
D2002	1	7	du	$L1	B	du tout	du tout	Adv						5	dep	5	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	I	included	lmL1	B	strong	mm	B	strong	mm	U	mm	0	0			0.881965	1.018699	136.734	133.96225	84.15237480514097	82.96272897637284
D2002	1	8	 		I																																																									
D2002	1	9	tout	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	lm	L	included	lmL1	L	strong	mm	L	strong	mm	U	mm	S	S			1.018699	1.203475	184.77600000000004	116.40849999999998	83.21015212482865	84.10454215125225
