Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D2005			 			 	 																																																							
D2005	1	1	écrivain	$L1	B	écrivain	écrivain	N				sg	masc	0	root	0	root									U	B	O	B	O	O	O	O	O	O	O	O	O	O	B	mhl2	U	lone	mh	U	strong	mh	U	strong	mh	U	lh	0	S			0.28	0.975	360.0	168.74999999999997	83.81509619601758	82.58833391567941
D2005	1	2	 			 	 																																																							
D2005	1	3	conseiller	$L1	B	conseiller	conseiller	N				sg	masc	1	para_dform					1	para_dform	0	root_inherited			B	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mhl2	B	included	mhl2	U	weak	hm	U	weak	hm	U	mm	0	W			0.975	1.475	250.0	202.50000000000003	81.78980304149847	82.30449226106728
D2005	1	4	 			 	 																																																							
D2005	1	5	spécial	$L1	B	spécial	spécial	Adj				sg	masc	3	dep	3	dep									I	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	mhl2	U	weak	ml	U	weak	ml	U	ml	0	W			1.475	2.035	370.0000000000001	160.00000000000003	81.4771313087771	80.25798115202022
D2005	1	6	 			 	 																																																							
D2005	1	7	du	$L1	B	de+le	de+le	Pre+D				sg	masc	3	dep	3	dep									I	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	mhl2	B	weak	ll	B	weak	ll	U	lL	0	0			2.035	2.165	129.9999999999999	192.5	78.46065721230904	80.49590432358093
D2005	1	8	 			 	 																																																							
D2005	1	9	président	$L1	B	président	président	N				sg	masc	7	dep	7	dep									I	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	mhl2	L	weak	ll	L	weak	ll	U	ll	0	W			2.165	2.695	229.99999999999997	175.00000000000006	80.27889714461595	80.24796480462544
D2005	1	10	 			 	 																																																							
D2005	1	11	François	$L1	B	François	François	N				sg	masc/fem	9	dep	9	dep									I	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	mhl2	B	strong	mh	U	weak	lm	U	mm	0	W			2.695	3.095	190.0000000000004	187.4999999999999	81.5169212850315	81.10758197684495
