Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D2013			 			 	 																																																							
D2013	1	1	eh	$L1	B	eh	eh	I						0	root	0	root									O	B	B	O	O	O	O	O	O	O	O	O	B	O	B	mlh3	B	lone	llm3	B	strong	llm3	B	strong	llm3	U	lm	0	0			0.055	0.17	115.00000000000001	94.99999999999999	83.0887488582359	83.99700077966456
D2013	1	2	 			 	 																																																							
D2013	1	3	oui	$L1	B	oui	oui	I						0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	L	O	I	mlh3	I	lone	llm3	I	strong	llm3	I	strong	llm3	U	mm	0	0			0.17	0.28	110.00000000000001	95.00000000000001	83.9464508304777	83.71209986236244
D2013	1	4	 			 	 																																																							
D2013	1	5	Dominique	$L1	B	Dominique	Dominique	N				sg	masc/fem	0	root	0	root									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	L	lone	llm3	L	strong	llm3	L	strong	llm3	U	ml	0	S			0.28	0.581636	131.63600000000002	137.09099999999995	83.98982453339137	84.25213637140374
D2013			 			 	 																																																							
D2013	2	1	si	$L1	B	si	si	CS						0	root	0	root									O	B	O	B	O	O	O	O	O	O	O	O	O	O	I	mlh3	B	included	mh	B	weak	mmh2	B	weak	mh	U	mm	0	0			0.581636	0.85	268.3639999999999	132.909	84.30671209553049	84.29210176569187
D2013	2	2	 			 	 																																																							
D2013	2	3	le	$L1	B	le	le	D				sg	masc	7	dep	7	dep									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	mh	I	weak	mmh2	L	weak	mh	U	mm	0	0			0.85	0.96	109.99999999999999	182.5	84.65428266123304	84.84751489083293
D2013	2	4	 			 	 																																																							
D2013	2	5	premier	$L1	B	premier	premier	Adj				sg	masc	7	dep	7	dep									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	mh	L	weak	mmh2	U	weak	hm	U	hm	W	0			0.96	1.29	130.0000000000001	155.0	86.5692230662668	85.3955172950433
D2013	2	6	 			 	 																																																							
D2013	2	7	tour	$L1	B	tour	tour	N				sg	masc	9	sub	9	sub									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	mh	B	weak	mh	B	weak	mh	B	mm	W	W			1.29	1.53	199.99999999999994	132.5	86.52207963178807	85.70888084406546
D2013	2	8	 			 	 																																																							
D2013	2	9	a	$L1	B	a	avoir	V	indicative	present	3	sg		1	dep	1	dep									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	mh	I	weak	mh	I	weak	mh	L	mm	0	0			1.53	1.6	110.0000000000001	150.00000000000003	85.88140701900913	86.17022331385495
D2013	2	10	 			 	 																																																							
D2013	2	11	été	$L1	B	été	être	V	past_participle			sg	masc	9	pred	9	pred									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	mh	I	weak	mh	I	weak	mh	U	mm	0	0			1.6	1.87	180.00000000000017	114.99999999999993	85.728997134522	86.3410047369128
D2013	2	12	 			 	 																																																							
D2013	2	13	un	$L1	B	un	un	D				sg	masc	15	dep	15	dep									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	mh	L	weak	mh	L	weak	mh	U	mh	0	W			1.87	2.04	179.99999999999994	202.50000000000006	87.18475924022479	86.6838724528472
D2013	2	14	 			 	 																																																							
D2013	2	15	avertissement	$L1	B	avertissement	avertissement	N				sg	masc	11	pred	11	pred									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	L	included	mh	U	strong	mmh1	U	strong	hm	U	mm	S	S			2.04	2.88	199.99999999999974	202.5000000000001	86.63788945504854	86.46973483379448
D2013	2	16	 			 	 																																																							
D2013	2	17	pour	$L1	B	pour	pour	Pre						11	ad	11	ad									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	B	lone	mh	B	strong	mh	B	strong	mh	U	mm	0	0			2.88	3.07	189.99999999999994	172.5	86.08314112896035	85.86650037959706
D2013	2	18	 			 	 																																																							
D2013	2	19	le	$L1	B	le	le	D				sg	masc	21	dep	21	dep									O	I	O	I	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	lone	mh	I	strong	mh	I	strong	mh	U	mm	0	0			3.07	3.14	70.00000000000028	167.49999999999986	85.22656479492511	85.60276970700524
D2013	2	20	 			 	 																																																							
D2013	2	21	gouvernement	$L1	B	gouvernement	gouvernement	N				sg	masc	17	dep	17	dep									O	I	O	L	O	O	O	O	O	O	O	O	O	O	I	mlh3	L	lone	mh	L	strong	mh	L	strong	mh	U	mh	0	S			3.14	3.675	165.00000000000003	176.25000000000003	85.47607345013053	85.3227246288911
D2013	2	22	 			 	 																																																							
D2013	2	23	le	$L1	B	le	le	D				sg	masc	25	dep	25	dep									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	B	lone	hm	B	strong	hm	B	strong	hm	U	hm	0	0			3.675	3.87	195.00000000000028	191.24999999999991	85.6436588288934	85.88389109605569
D2013	2	24	 			 	 																																																							
D2013	2	25	second	$L1	B	second	second	Adj				sg	masc	27	sub	27	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	L	lone	hm	L	strong	hm	L	strong	hm	U	mmh2	0	S			3.87	4.38	259.9999999999998	228.75	87.18635652558208	86.00045058896865
D2013	2	26	 			 	 																																																							
D2013	2	27	ressemble	$L1	B	ressemble	ressembler	V	indicative	present	3	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	B	included	lH	U	weak	LhH2	U	weak	mmh2	U	mm	W	0			4.38	4.97	120.00000000000011	197.5	87.1196880342329	86.89273915546873
D2013	2	28	 			 	 																																																							
D2013	2	29	fort	$L1	B	fort	fort	Adv						27	ad	27	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	lH	B	strong	mH	B	weak	mm	B	mm	W	W			4.97	5.21	209.99999999999997	157.49999999999997	88.34914712790139	87.10546427324257
D2013	2	30	 			 	 																																																							
D2013	2	31	à	$L1	B	à	à	Pre						27	obl	27	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	I	included	lH	I	strong	mH	I	weak	mm	L	mm	0	0			5.21	5.29	110.00000000000031	157.49999999999997	86.49756362759362	86.90837202298054
D2013	2	32	 			 	 																																																							
D2013	2	33	une	$L1	B	une	un	D				sg	fem	35	dep	35	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	L	included	lH	L	strong	mH	L	weak	mm	U	mm	0	0			5.29	5.42	129.9999999999999	170.00000000000014	85.69659706058215	88.06629455524208
D2013	2	34	 			 	 																																																							
D2013	2	35	déroute	$L1	B	déroute	déroute	N				sg	fem	31	dep	31	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	mlh3	B	lone	Hhm2	B	strong	Hhm2	B	strong	Hhm2	B	Hm	W	S			5.42	5.88	190.0000000000004	216.24999999999983	90.9504115962676	86.93694389438375
D2013			 			 	 																																																							
D2013	3	1	et	$L1	B	et	et	J						0	root	0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	U	I	mlh3	I	lone	Hhm2	I	strong	Hhm2	I	strong	Hhm2	L	Hm	0	0			5.88	6.025	245.0000000000001	209.99999999999997	87.59940236533393	88.47523925577819
D2013	3	2	 			 	 																																																							
D2013	3	3	rien	$L1	B	rien	rien	Pro			3	sg	masc	7	sub	7	sub									O	B	B	O	O	O	O	O	O	O	B	O	O	O	I	mlh3	L	lone	Hhm2	L	strong	Hhm2	L	strong	Hhm2	U	lhH3	S	S			6.025	6.345	319.9999999999994	181.25000000000014	87.98372028241315	89.50026178787365
D2013	3	4	 			 	 																																																							
D2013	3	5	n	$L1	B	n'	ne	Cl						7	ad	7	ad									O	I	I	O	O	O	O	O	O	O	I	O	O	O	I	mlh3	B	included	hmH2	B	weak	HHl2	B	weak	HHl2	B	Hl	0	W			6.345	6.725	129.9999999999999	222.49999999999991	90.95246391466685	87.71021302065395
D2013	3	6	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	I	O	O	O	I	mlh3	I	included	hmH2	I	weak	HHl2	I	weak	HHl2	I	Hl	0	W			6.345	6.725	129.9999999999999	222.49999999999991	90.95246391466685	87.71021302065395
D2013	3	7	arrête	$L1	B	arrête	arrêter	V	indicative	present	3	sg		15	obj	15	obj									O	I	I	O	O	O	O	O	O	O	I	O	O	O	I	mlh3	I	included	hmH2	I	weak	HHl2	I	weak	HHl2	I	Hl	0	W			6.345	6.725	129.9999999999999	222.49999999999991	90.95246391466685	87.71021302065395
D2013	3	8	 			 	 																																																							
D2013	3	9	la	$L1	B	la	le	D				sg	fem	11	dep	11	dep									O	I	I	O	O	O	O	O	O	O	I	O	O	O	I	mlh3	I	included	hmH2	L	weak	HHl2	L	weak	HHl2	L	Hl	0	0			6.725	6.855	220.00000000000063	204.99999999999986	85.9387633800495	88.92415774782563
D2013	3	10	 			 	 																																																							
D2013	3	11	vague	$L1	B	vague	vague	N				sg	fem	7	obj	7	obj									O	I	I	O	O	O	O	O	O	O	I	O	O	O	I	mlh3	L	included	hmH2	U	strong	hm	U	strong	hm	U	hm	W	W			6.855	7.095	189.9999999999995	210.0000000000002	88.41959914492693	86.92361709269926
D2013	3	12	 			 	 																																																							
D2013	3	13	rose	$L1	B	rose	rose	Adj				sg	fem	11	dep	11	dep									O	L	L	O	O	O	O	O	O	O	L	O	O	O	I	mlh3	B	included	lhl3	U	weak	llm3	U	weak	llm3	U	ml	S	S			7.095	7.455	339.9999999999999	207.50000000000003	87.82579865648248	85.30665203628804
D2013	3	14	 			 	 																																																							
D2013	3	15	écrivent	$L1	B	écrivent	écrire	V	indicative	present	3	pl		1	dep	1	dep									O	I	O	O	O	O	O	O	B	O	O	O	O	O	I	mlh3	I	included	lhl3	B	weak	ll	B	weak	ll	B	lm	0	W			7.455	7.845	269.99999999999955	212.49999999999991	83.89080320057744	84.27605279736116
D2013	3	16	 			 	 																																																							
D2013	3	17	Les	$L1	B	Les	le	D				pl	fem	21	dep	21	dep									O	I	O	O	O	O	O	O	I	O	O	O	O	O	I	mlh3	I	included	lhl3	I	weak	ll	L	weak	ll	L	lm	0	0			7.845	7.955	150.00000000000034	207.50000000000003	83.54347082534136	83.00205603325254
