Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D2009			 			 	 																																																							
D2009	1	1	oh	$L1	B	oh	oh	I						0	root	0	root									O	B	B	O	O	O	O	O	O	O	O	O	U	O	B	ml	U	lone	lm	U	strong	lm	U	strong	lm	U	lm	0	S			1.2465	1.5115	265.0000000000001	209.99999999999997	76.92299226855118	78.0181051904542
D2009	1	2	 			 	 																																																							
D2009	1	3	j	$L1	B	j'	je	Cl			1	sg		5	sub	5	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	B	lone	lm	B	strong	lm	B	weak	ll	B	ll	0	S			1.5115	1.9615	270.0	196.24999999999997	78.28293320616635	76.71280683760794
D2009	1	4	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	I	weak	ll	I	ll	0	S			1.5115	1.9615	270.0	196.24999999999997	78.28293320616635	76.71280683760794
D2009	1	5	accorde	$L1	B	accorde	accorder	V	indicative	present	1	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	I	weak	ll	I	ll	0	S			1.5115	1.9615	270.0	196.24999999999997	78.28293320616635	76.71280683760794
D2009	1	6	 			 	 																																																							
D2009	1	7	une	$L1	B	une	un	D				sg	fem	9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	L	weak	ll	L	ll	0	0			1.9615	2.1515	219.99999999999997	192.5	76.0337301013194	77.23910098134583
D2009	1	8	 			 	 																																																							
D2009	1	9	puissance	$L1	B	puissance	puissance	N				sg	fem	5	obj	5	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	U	strong	lm	U	ll	0	0			2.1515	2.6015	180.00000000000017	197.5	77.01949372542096	76.72839212423978
D2009	1	10	 			 	 																																																							
D2009	1	11	énorme	$L1	B	énorme	énorme	Adj				sg	fem	9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	B	weak	ml	B	ml	S	0			2.6015	3.0415	180.00000000000017	202.49999999999991	76.85577952245598	76.70924418021652
D2009	1	12	 			 	 																																																							
D2009	1	13	à	$L1	B	à	à	Pre						5	obl	5	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	L	weak	ml	L	ml	W	0			3.0415	3.1215	180.00000000000017	202.49999999999991	76.85577952245598	76.70924418021652
D2009	1	14	 			 	 																																																							
D2009	1	15	l	$L1	B	l'	le	D				sg	masc	17	dep	17	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	B	strong	llh2	B	ll	W	0			3.1215	3.4915	109.99999999999987	241.82499999999996	76.32877844100722	77.3923637824592
D2009	1	16	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	I	lone	lm	I	strong	lm	I	strong	llh2	I	ll	W	0			3.1215	3.4915	109.99999999999987	241.82499999999996	76.32877844100722	77.3923637824592
