Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D0006			 			 	 																																																							
D0006	1	1	bah	$L1-$L2	B	bah	bah	I						0	root	0	root									O	B	O	B	O	O	O	O	O	O	O	O	U	O	B	llm3	B	lone	LLl3	B	strong	LLl3	B	strong	lLl2	B	LL	0	S		0.08	0.235	1.3783	124.9419999999999	238.21933333333342	85.32360728256101	86.21555536777184
D0006	1	2	 			 	 																																																							
D0006	1	3	honnêtement	$L1-$L2	B	honnêtement	honnêtement	Adv						0	root	0	root									O	I	O	L	O	O	O	O	O	O	O	O	O	O	I	llm3	I	lone	LLl3	I	strong	LLl3	I	strong	lLl2	I	LL	%	S			0.235	1.3783	124.9419999999999	238.21933333333342	85.32360728256101	86.21555536777184
D0006	1	4	 			 	 																																																							
D0006	1	5	pas	$L1-$L2	B	pas	pas	Adv						7	dep	7	dep									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	llm3	I	lone	LLl3	I	strong	LLl3	I	strong	lLl2	I	LL	%	S			0.235	1.3783	124.9419999999999	238.21933333333342	85.32360728256101	86.21555536777184
D0006	1	6	 			 	 																																																							
D0006	1	7	vraiment	$L1-$L2	B	vraiment	vraiment	Adv						0	root	0	root									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	llm3	I	lone	LLl3	I	strong	LLl3	I	strong	lLl2	I	LL	%	S		#	0.235	1.3783	124.9419999999999	238.21933333333342	85.32360728256101	86.21555536777184
D0006			 			 	 																																																							
D0006	2	1	XXX	$L1-$L2	B	XXX	XXX	X						0	root	0	root									O	U	U	O	O	O	O	O	O	O	O	O	O	O	L	llm3	L	lone	LLl3	L	strong	LLl3	L	strong	lLl2	L	LL	%	S		0.3726	0.235	1.3783	124.9419999999999	238.21933333333342	85.32360728256101	86.21555536777184
D0006			 			 	 																																																							
