Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D2011			 			 	 																																																							
D2011	1	1	il	$L1	B	il	il	Cl						5	sub	5	sub									O	B	B	O	O	O	O	O	O	O	O	O	O	O	B	hL	B	included	mLh1	B	weak	mmh1	B	weak	mmh1	B	hh	0	0			4.7637	4.8037	65.0000000000004	1599.5666666666664	94.14738795619616	96.51134827130124
D2011	1	2	 			 	 																																																							
D2011	1	3	y	$L1	B	y	y	Cl						5	dep	5	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mLh1	I	weak	mmh1	I	weak	mmh1	L	hh	0	0			4.7637	4.8037	80.00000000000007	1223.425	96.29994114943499	95.68695275737394
D2011	1	4	 			 	 																																																							
D2011	1	5	a	$L1	B	a	avoir	V	indicative	present	3	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mLh1	I	weak	mmh1	I	weak	mmh1	U	hh	0	0			4.8037	4.8637	59.99999999999961	96.25000000000017	96.72275539316752	95.48141907115793
D2011	1	6	 			 	 																																																							
D2011	1	7	des	$L1	B	des	un	D				pl		9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mLh1	I	weak	mmh1	I	weak	mmh1	U	hlh2	0	0			4.8637	4.9737	110.00000000000031	107.49999999999993	96.19071492275818	95.43979370280145
D2011	1	8	 			 	 																																																							
D2011	1	9	produits	$L1	B	produits	produit	N			3	pl	masc	5	obj	5	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mLh1	L	weak	mmh1	L	weak	mmh1	U	hl	0	W			4.9737	5.2637	160.00000000000014	135.0	93.44884601236095	93.52459226320902
D2011	1	10	 			 	 																																																							
D2011	1	11	qui	$L1	B	qui	qui	Qu						15	sub	15	sub									O	B	B	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mLh1	B	strong	mL	B	strong	mL	U	ml	0	0			5.2637	5.4237	160.00000000000014	199.99999999999994	91.90369077767924	91.84468791736694
D2011	1	12	 			 	 																																																							
D2011	1	13	vous	$L1	B	vous	vous	Cl			2	pl		15	obl	15	obl									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	mLh1	I	strong	mL	I	strong	mL	U	llm2	0	0			5.4237	5.5637	139.9999999999997	220.0000000000002	90.71633109615622	92.4321166957156
D2011	1	14	 			 	 																																																							
D2011	1	15	changent	$L1	B	changent	changer	V	indicative	present	3	pl		9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	L	included	mLh1	L	strong	mL	L	strong	mL	U	lL	0	0			5.5637	5.9337	370.0000000000001	152.49999999999986	87.92594230470816	93.98328186340441
D2011	1	16	 			 	 																																																							
D2011	1	17	tellement	$L1	B	tellement	tellement	Adv						15	ad	15	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	B	included	HHm3	B	weak	Hm	B	weak	hm	U	hm	0	0			5.9337	6.2437	119.99999999999922	205.00000000000028	96.86311789166811	93.87278784758324
D2011	1	18	 			 	 																																																							
D2011	1	19	la	$L1	B	la	le	D				sg	fem	21	dep	21	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	HHm3	L	weak	Hm	L	weak	hm	U	mm	S	S			6.2437	6.3737	130.0000000000008	147.49999999999974	95.11822418612844	96.21842714799445
D2011	1	20	 			 	 																																																							
D2011	1	21	vie	$L1	B	vie	vie	N			3	sg	fem	15	obj	15	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	L	included	HHm3	U	strong	mh	U	strong	mh	U	mh	S	0			6.3737	6.5037	129.9999999999999	137.49999999999994	95.99699721138228	95.35056187016906
D2011	1	22	 			 	 																																																							
D2011	1	23	qu	$L1	B	qu'	que	CS						17	dep	17	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	B	included	hHm1	B	weak	hhm2	B	weak	hhm2	B	hm	W	W			6.5037	6.6537	149.99999999999946	125.00000000000023	95.56360580081329	95.12999791021039
D2011	1	24	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	hL	I	included	hHm1	I	weak	hhm2	I	weak	hhm2	I	hm	W	W			6.5037	6.6537	149.99999999999946	125.00000000000023	95.56360580081329	95.12999791021039
