Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D0017			 			 	 																																																							
D0017	1	1	euh	$L1	B	euh	euh	I						0	root	0	root									O	B	B	O	O	O	O	O	O	O	O	O	U	O	B	mhl2	U	filled-pause	ml	U	filled-pause	ml	U	filled-pause	ml	U	ml	0	0	H		0.16	0.620022	460.02199999999993	525.2909999999999	82.6681319932541	83.7431090745994
D0017	1	2	 			 	 																																																							
D0017	1	3	oui	$L1	B	oui	oui	I						0	root	0	root									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	mhl2	U	lone	llH2	U	strong	llH2	U	strong	llH2	U	llH2	S	S			0.620022	1.102056	482.03399999999993	487.41300000000007	86.83442292242796	81.15178806386142
D0017			 			 	 																																																							
D0017	2	1	vous	$L1	B	vous	vous	Cl			2	pl		7	sub	7	sub									U	B	B	O	O	O	O	O	O	O	O	O	O	O	I	mhl2	B	included	lH	B	weak	lm	B	weak	lm	U	lll2	0	0	H		1.102056	1.670604	568.548	392.20525000000004	80.65179522677083	82.59745034584077
D0017	2	2	 			 	 																																																							
D0017	2	3	vous	$L1	B	vous	vous	Cl			2	pl		1	para_disfl					1	para_disfl	7	sub_inherited			U	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	lH	I	weak	lm	I	weak	lm	U	lL	0	0	H		1.670604	2.104273	433.6690000000001	351.57724999999994	80.13543697155932	82.70284584698041
D0017	2	4	 			 	 																																																							
D0017	2	5	vous	$L1	B	vous	vous	Cl			2	pl		3	para_disfl					3	para_disfl	7	sub_inherited			U	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	lH	I	weak	lm	I	weak	lm	U	Lll2	0	0			2.104273	2.297369	193.09600000000015	312.63599999999997	80.75180949612172	81.99136034128108
D0017	2	6	 			 	 																																																							
D0017	2	7	prenez	$L1	B	prenez	prendre	V	indicative	present	2	pl		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	lH	L	weak	lm	L	weak	lm	U	lm	0	W			2.297369	2.545696	85.696	248.29325000000003	84.60485342419304	83.31190721443406
D0017	2	8	 			 	 																																																							
D0017	2	9	à	$L1	B	à	à	Pre						7	obl	7	obl									B	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mhl2	I	included	lH	B	strong	mHl2	B	strong	mHl2	U	mm	0	0			2.545696	2.65	104.30399999999995	260.48966666666666	85.46724512333486	83.87780922082423
D0017	2	10	 			 	 																																																							
D0017	2	11	droite	$L1	B	droite	droite	N				sg	fem	9	dep	9	dep									L	I	I	O	O	O	O	O	O	O	O	O	O	O	L	mhl2	L	included	lH	L	strong	mHl2	L	strong	mHl2	U	lH	S	S		0.807307	2.65	3.183142	533.1420000000003	94.99999999999997	84.45521849567855	85.03604927376395
D0017	2	12	 			 	 																																																							
D0017	2	13	la	$L1	B	la	le	D				sg	fem	15	dep	15	dep									B	I	I	O	O	O	O	O	O	O	O	O	O	O	B	lh	B	lone	lh	B	strong	lh	B	strong	lh	U	ll	_	0			3.990449	4.244024	253.57499999999965	508.78900000000016	82.35963020054133	83.8525198228086
D0017	2	14	 			 	 																																																							
D0017	2	15	droite	$L1	B	droite	droite	N				sg	fem	11	para_disfl					11	para_disfl	7	obj_inherited			L	L	L	O	O	O	O	O	O	O	O	O	O	O	L	lh	L	lone	lh	L	strong	lh	L	strong	lh	U	lh	S	S		0.982365000000001	4.244024	4.752813	508.78900000000016	253.57499999999965	83.8525198228086	82.35963020054133
D0017			 			 	 																																																							
D0017	3	1	et	$L1	B	et	et	J						0	root	0	root									O	B	O	O	O	O	O	O	O	O	O	O	O	U	B	llh2	B	included	lh	U	weak	ll	U	weak	ll	U	ll	_	W			5.735178	5.975178	239.99999999999932	131.56950000000035	82.59100844677941	82.39709362049784
D0017	3	2	 			 	 																																																							
D0017	3	3	vous	$L1	B	vous	vous	Cl			2	pl		5	sub	5	sub									O	I	B	O	O	O	O	O	O	O	O	O	O	O	I	llh2	I	included	lh	B	weak	lh	B	weak	lh	U	ll	0	0			5.975178	6.075178	100.00000000000054	173.51399999999964	82.16054246656304	83.64909020188583
D0017	3	4	 			 	 																																																							
D0017	3	5	allez	$L1	B	allez	aller	V	indicative	present	2	pl		1	dep	1	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	I	included	lh	L	weak	lh	L	weak	lh	U	mh	0	W			6.075178	6.35572	117.40299999999948	191.20425000000017	85.72261738444543	84.60076393258626
D0017	3	6	 			 	 																																																							
D0017	3	7	tout	$L1	B	tout	tout	Adv				sg	masc	9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	I	included	lh	B	strong	hhm2	B	strong	hhm2	U	hm	0	0			6.35572	6.490882	135.16200000000023	226.3767499999998	86.17523297252865	85.37719338343305
D0017	3	8	 			 	 																																																							
D0017	3	9	droit	$L1	B	droit	droit	Adv						5	ad	5	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	L	included	lh	L	strong	hhm2	L	strong	hhm2	U	mh	S	S			6.490882	6.857398	366.51599999999985	305.89899999999994	87.4336355168207	85.00781326664611
D0017	3	10	 			 	 																																																							
D0017	3	11	jusqu	$L1	B	jusqu'à+le	jusqu'à+le	Pre+D						5	ad	5	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	B	lone-dis-strong	hl	B	dis-strong	hl	B	dis-strong	hl	B	ml	0	0			6.857398	7.235178	258.4489999999997	343.4575000000002	85.71887585803347	85.4726109662998
D0017	3	12	'	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	I	lone-dis-strong	hl	I	dis-strong	hl	I	dis-strong	hl	I	ml	0	0			6.857398	7.235178	258.4489999999997	343.4575000000002	85.71887585803347	85.4726109662998
D0017	3	13	au	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	L	lone-dis-strong	hl	L	dis-strong	hl	L	dis-strong	hl	L	ml	S	S	H		7.235178	7.828429	712.5820000000002	226.3820000000001	82.41452685157691	86.69075165328493
D0017	3	14	 			 	 																																																							
D0017	3	15	prochain	$L1	B	prochain	prochain	Adj				sg	masc	17	dep	17	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	B	included	hl	B	weak	hm	B	weak	hm	U	hh	0	W			7.828429	8.142308	120.99300000000035	292.1237499999998	87.7434467140126	85.07993083112284
D0017	3	16	 			 	 																																																							
D0017	3	17	arrêt	$L1	B	arrêt	arrêt	N				sg	masc	11	dep	11	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	I	included	hl	L	weak	hm	L	weak	hm	U	mm	0	W			8.142308	8.405335	150.15699999999833	219.00733333333378	84.94473511984198	85.96535855654044
D0017	3	18	 			 	 																																																							
D0017	3	19	de	$L1	B	de	de	Pre						17	dep	17	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	llh2	I	included	hl	B	strong	ml	B	strong	ml	B	ml	S	W			8.405335	8.485178	150.15699999999833	219.00733333333378	84.94473511984198	85.96535855654044
D0017	3	20	 			 	 																																																							
