Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D0009			 			 	 																																																							
D0009	1	1	bon	$L2	B	bon	bon	I						0	root	0	root									O	B	B	O	O	O	O	O	O	O	O	O	U	O	B	ml	B	lone	mh	B	strong	mh	B	strong	mh	U	mm	0	0			2.1137	2.3287	214.99999999999986	295.5509999999999	93.94208003190617	95.84517371210174
D0009	1	2	 			 	 																																																							
D0009	1	3	autre	$L2	B	autre	autre	Adj				sg	fem	5	dep	5	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	L	lone	mh	L	strong	mh	L	strong	mh	U	mh	S	S			2.3287	2.5387	209.99999999999997	298.0509999999998	95.46294278908778	95.08474233351095
D0009	1	4	 			 	 																																																							
D0009	1	5	chose	$L2	B	chose	chose	N				sg	fem	0	root	0	root									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	ml	U	lone	hl	U	strong	hl	U	strong	hl	U	hl	S	S		0.088898	2.5387	3.0087				
D0009			 			 	 																																																							
D0009	2	1	on	$L2	B	on	on	Cl			3	sg	masc	3	sub	3	sub									O	B	B	O	O	O	O	O	O	O	O	O	O	O	I	ml	B	lone	mm	B	strong	mm	B	strong	mm	U	lm	0	0			3.0087	3.2187	209.99999999999997	629.95	92.14749363853042	93.06553475575002
D0009	2	2	 			 	 																																																							
D0009	2	3	a	$L2	B	a	avoir	V	indicative	present	3	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	L	lone	mm	L	strong	mm	L	strong	mm	U	mm	S	S			3.2187	3.4887	270.0	599.9499999999999	94.3170202002608	91.98077147488482
D0009	2	4	 			 	 																																																							
D0009	2	5	nos	$L2	B	nos	son	D				pl	fem	7	para_disfl					7	para_disfl	9	dep_inherited			U	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	U	lone-dis-strong	ml	U	dis-strong	ml	U	dis-strong	ml	U	ml	S	S	H	0.4671	3.4887	4.4786	989.9	240.0	91.81404931123923	93.23225691939561
D0009	2	6	 			 	 																																																							
D0009	2	7	nos	$L2	B	nos	son	D				pl	fem	9	dep	9	dep									U	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	B	lone	mm	B	strong	mm	B	strong	mm	U	mm	_	0			4.9457	5.2007	254.9999999999999	339.9999999999999	92.69949066326492	93.5300821070479
D0009	2	8	 			 	 																																																							
D0009	2	9	chaises	$L2	B	chaises	chaise	N				pl	fem	3	obj	3	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	ml	L	lone	mm	L	strong	mm	L	strong	mm	U	hm	S	S			5.2007	5.7207	519.9999999999995	175.0000000000001	94.2044610317916	92.56193061358206
D0009	2	10	 			 	 																																																							
