Text_ID	Tree_ID	Token_ID	Token	Speaker	Word_span	Wordform	Lemma	POS	Mood	Tense	Person	Number	Gender	ID_dep	Type_dep	ID_plain	Type_plain	ID_junc	Type_junc	ID_para	Type_para	ID_inherited	Type_inherited	ID_junc_inherited	Type_junc_inherited	Layer	IU	Nucleus	Prenucleus	Gov_nucleus	Innucleus	Gov_innucleus	Postnucleus	Gov_postnucleus	IU_parenthesis	IU_graft	IU_embedded	Associated_nucleus	Intro_IU	Period	Period_tone	Package	Package_type	Package_tone	Group	Group_type	Group_tone	Foot	Foot_type	Foot_tone	Syllable	Syllable_tone	Prominence_initial	Prominence_final	Hesitation	Pause_length	Tmin	Tmax	Syllable_length	Syllable_length_avg	Pitch	Pitch_avg
D0004			 			 	 																																																							
D0004	1	1	euh	$L1	B	euh	euh	I						0	root	0	root									O	B	B	O	O	O	O	O	O	O	O	O	U	O	B	mH	B	included	hhm2	B	weak	hhm2	B	weak	hhm2	U	hmm3	0	0	H		0.6612	1.190277	529.077	87.5975	90.7237852434065	93.73351144020519
D0004	1	2	 			 	 																																																							
D0004	1	3	eh	$L1	B	eh ben	eh bien	I						0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	B	O	I	mH	I	included	hhm2	I	weak	hhm2	I	weak	hhm2	U	hh	0	0			1.190277	1.277875	87.59800000000007	236.21699999999998	92.35615206265776	93.47661786208728
D0004	1	4	 		I																																																									
D0004	1	5	ben	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	L	O	I	mH	I	included	hhm2	L	weak	hhm2	L	weak	hhm2	U	hh	W	W			1.277875	1.365472	87.59699999999992	194.35075	95.11087081775264	92.93495968688875
D0004	1	6	 			 	 																																																							
D0004	1	7	on	$L1	B	on	on	Cl			3	sg	masc	9	sub	9	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hhm2	B	strong	hHm3	B	strong	hHm3	B	hh	0	0			1.365472	1.483728	91.97699999999998	95.98649999999998	94.59519752510272	93.84818530798022
D0004	1	8	 			 	 																																																							
D0004	1	9	a	$L1	B	a	avoir	V	indicative	present	3	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	L	included	hhm2	L	strong	hHm3	L	strong	hHm3	L	hh	0	0			1.483728	1.5262	68.751	114.89349999999999	94.06470391638803	94.42773862565605
D0004	1	10	 			 	 																																																							
D0004	1	11	toujours	$L1	B	toujours	toujours	Adv						9	ad	9	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	B	lone	hHm2	B	strong	hHm2	B	strong	hHm2	B	hl	0	S			1.5262	1.8862	140.0000000000001	122.18774999999992	94.14387172464642	92.81387672248623
D0004	1	12	 			 	 																																																							
D0004	1	13	un	$L1	B	un	un	D				sg	masc	15	dep	15	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	lone	hHm2	I	strong	hHm2	I	strong	hHm2	L	hl	0	0			1.8862	1.9962	189.99999999999994	137.5	92.36051519586798	92.43832442326337
D0004	1	14	 			 	 																																																							
D0004	1	15	peu	$L1	B	peu	peu	N				sg	masc	9	ad	9	ad									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	lone	hHm2	I	strong	hHm2	I	strong	hHm2	U	mm	0	0			1.9962	2.0862	89.99999999999986	172.50000000000009	90.96927334256651	93.07193711450802
D0004	1	16	 			 	 																																																							
D0004	1	17	ceux	$L1	B	ceux	celui	Pro			3	pl	fem	9	obj	9	obj									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	lone	hHm2	I	strong	hHm2	I	strong	hHm2	U	mm	0	S			2.0862	2.2662	180.00000000000017	171.1182499999999	95.0042233467995	91.08301052537038
D0004	1	18	-	$L1	B	-là	là	Adv						17	dep	17	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	lone	hHm2	I	strong	hHm2	I	strong	hHm2	B	mH	0	S			2.2662	2.4462	180.00000000000017	171.1182499999999	95.0042233467995	91.08301052537038
D0004	1	19	là	$L1	I																					O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	L	lone	hHm2	L	strong	hHm2	L	strong	hHm2	L	mH	0	S			2.2662	2.4462	180.00000000000017	171.1182499999999	95.0042233467995	91.08301052537038
D0004	1	20	 			 	 																																																							
D0004	1	21	qui	$L1	B	qui	qui	Qu						23	sub	23	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	U	included	hmH3	U	weak	mmh1	U	weak	mmh1	U	mmh1	W	W			2.4462	2.6562	209.99999999999997	217.76600000000002	93.28291060908248	92.33596300468719
D0004	1	22	 			 	 																																																							
D0004	1	23	vieillissent	$L1	B	vieillissent	vieillir	V	indicative	present	3	pl		17	dep	17	dep									O	L	L	O	O	O	O	O	O	O	O	O	O	O	I	mH	B	included	hh	B	weak	hh	B	strong	hHm2	B	hm	W	S			2.6562	3.375308	306.59100000000007	325.27724999999987	94.25977052211671	91.75008043123151
D0004			 			 	 																																																							
D0004	2	1	euh	$L1	B	euh	euh	I						0	root	0	root									O	B	B	O	O	O	O	O	O	O	O	O	U	O	I	mH	I	included	hh	I	weak	hh	I	strong	hHm2	L	hm	0	0	H		3.375308	3.9089	741.6360000000002	208.0242499999999	92.7298268504625	91.98216088941699
D0004	2	2	 			 	 																																																							
D0004	2	3	il	$L1	B	il	il	Cl			3	sg	masc	9	sub	9	sub									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	I	strong	hHm2	U	mh	0	0	H		3.9089	3.973956	741.6360000000002	208.0242499999999	92.7298268504625	91.98216088941699
D0004	2	4	 			 	 																																																							
D0004	2	5	y	$L1	B	y	y	Cl						9	dep	9	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	I	strong	hHm2	B	hm	0	0	H		3.973956	4.1239	741.6360000000002	208.0242499999999	92.7298268504625	91.98216088941699
D0004	2	6	 			 	 																																																							
D0004	2	7	en	$L1	B	en	en	Cl						13	dep	13	dep									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	I	strong	hHm2	I	hm	0	0			3.973956	4.1239	144.99999999999957	349.5567500000002	91.68686430626667	93.47600753207374
D0004	2	8	 			 	 																																																							
D0004	2	9	a	$L1	B	a	avoir	V	indicative	present	3	sg		0	root	0	root									O	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	L	strong	hHm2	L	hm	0	0			4.1239	4.229933	176.03300000000033	287.65074999999996	92.68128877017018	93.20208710216787
D0004	2	10	 			 	 																																																							
D0004	2	11	d	$L1	B	d'	un	D				pl	masc/fem	13	dep	13	dep									B	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	B	weak	hm	B	hhm1	S	0			4.229933	4.4939	89.99999999999986	147.5000000000002	94.15851326639668	93.53503182218014
D0004	2	12	'	$L1	I																					I	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	I	weak	hm	I	hhm1	S	0			4.229933	4.4939	89.99999999999986	147.5000000000002	94.15851326639668	93.53503182218014
D0004	2	13	autres	$L1	B	autres	autre	Adj				pl	masc	9	obj	9	obj									I	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	I	weak	hm	L	hhm1	S	0			4.229933	4.4939	89.99999999999986	147.5000000000002	94.15851326639668	93.53503182218014
D0004	2	14	 			 	 																																																							
D0004	2	15	qui	$L1	B	qui	qui	Qu						17	sub	17	sub									I	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	I	weak	hm	U	mm	0	0			4.4939	4.5739	80.00000000000007	158.49175000000005	93.19792596268607	93.81904103491318
D0004	2	16	 			 	 																																																							
D0004	2	17	sont	$L1	B	sont	être	V	indicative	present	3	pl		13	dep	13	dep									I	I	I	O	O	O	O	O	O	O	O	O	O	O	I	mH	I	included	hh	I	weak	hh	L	weak	hm	U	mhh2	0	0			4.5739	4.7339	160.00000000000014	122.49999999999983	94.02776857031878	93.19223912507476
D0004	2	18	 			 	 																																																							
